Customer_ID,Branch,City,Gender,Age,Profession,Account_Type,Account_Balance,Transaction_ID,Transaction_Type,Transaction_Amount,Transaction_Channel,Transaction_Date,Loan_Type,Loan_Amount,Credit_Score,Card_Type,Internet_Banking,Mobile_Banking,Customer_Since_Year,Last_Login_Days_Ago
101566,Mumbai,Noida,Male,41,Business,Savings,79399.85,501566,Withdrawal,91670.58,ATM,44855,Car Loan,1938781.02,347,Debit,No,No,2016,61
101567,Chennai,Mumbai,Male,48,Business,Salary,30277.15,501567,Payment,8017.48,Online,45024,Home Loan,217209.29,658,None,Yes,No,2006,81
101568,Chennai,Mumbai,Female,20,Business,Salary,14540.75,501568,Transfer,115492.06,Online,44902,None,1526954.6,860,None,No,No,2017,94
101569,Kolkata,Faridabad,Female,47,Salaried,Salary,429505.6,501569,Withdrawal,90401.85,Online,45320,Car Loan,1123232.58,508,Credit,Yes,No,2018,39
101570,Kolkata,Pune,Female,44,Business,Savings,165990.58,501570,Withdrawal,17199.78,Branch,44565,Education Loan,1656036.11,336,Debit,Yes,No,2019,100
101571,Kolkata,Pune,Female,34,Salaried,Current,247044.02,501571,Deposit,82436.73,Branch,45276,Home Loan,1031354.66,367,Debit,Yes,Yes,2016,75
101572,Delhi,Noida,Female,23,Salaried,Salary,146524.52,501572,Withdrawal,87630.98,ATM,44939,Car Loan,1968772.92,559,None,Yes,No,2018,7
101573,Mumbai,Ghaziabad,Male,64,Business,Current,83762.08,501573,Deposit,147545.43,Mobile App,45147,Car Loan,1214033.5,890,Credit,Yes,No,2017,22
101574,Delhi,Faridabad,Male,60,Student,Current,131388.87,501574,Withdrawal,10785.26,Branch,45402,None,1232817.09,719,None,Yes,No,2023,95
101575,Kolkata,Noida,Male,35,Salaried,Current,85823.06,501575,Transfer,122824.62,Online,45347,Home Loan,1841571.55,383,None,No,Yes,2008,85
101576,Mumbai,Faridabad,Female,52,Business,Salary,379180.89,501576,Transfer,102623.83,ATM,44864,Home Loan,516039.89,543,Credit,Yes,Yes,2010,118
101577,Pune,Mumbai,Male,44,Self-Employed,Current,453849.34,501577,Withdrawal,55055.25,Branch,44972,Personal Loan,725730.09,717,Credit,No,No,2023,40
101578,Pune,Bangalore,Female,34,Self-Employed,Savings,217816.32,501578,Deposit,148908.43,ATM,44668,Education Loan,1329969.46,819,Debit,No,No,2009,96
101579,Kolkata,Ghaziabad,Male,28,Retired,Savings,411639.24,501579,Transfer,112634.93,Online,44845,None,282212.44,335,None,No,Yes,2017,108
101580,Mumbai,Delhi,Female,55,Salaried,Savings,213467.67,501580,Transfer,104114.68,ATM,45258,Personal Loan,1619217.16,452,Credit,Yes,Yes,2015,32
101581,Chennai,Ghaziabad,Male,54,Salaried,Salary,223944.12,501581,Payment,190475.01,Online,45147,Personal Loan,1183733.12,505,Credit,Yes,No,2021,115
101582,Delhi,Delhi,Male,59,Self-Employed,Savings,243072.72,501582,Payment,162936.39,ATM,45299,Education Loan,1509895.91,524,None,No,No,2010,2
101583,Hyderabad,Pune,Female,51,Salaried,Current,410297.92,501583,Transfer,41365.22,Mobile App,45320,None,1980527.68,844,None,No,No,2015,74
101584,Kolkata,Gurgaon,Female,64,Salaried,Salary,468226.03,501584,Payment,77654.84,ATM,44950,Education Loan,1953731.64,765,None,No,Yes,2008,11
101585,Kolkata,Bangalore,Female,49,Self-Employed,Salary,372477.11,501585,Deposit,132611.75,Mobile App,44965,None,895267.28,583,None,No,Yes,2023,104
101586,Bangalore,Mumbai,Male,60,Business,Current,444333.21,501586,Withdrawal,110063.06,Mobile App,45384,Car Loan,562204.54,305,None,Yes,No,2006,89
101587,Hyderabad,Pune,Female,63,Self-Employed,Savings,321720.11,501587,Transfer,86197.16,Online,44655,Home Loan,1268605.03,397,Credit,No,No,2014,72
101588,Chennai,Mumbai,Female,63,Student,Current,419789.43,501588,Transfer,196268.7,ATM,45106,Car Loan,1422693.04,778,Debit,Yes,No,2021,8
101589,Kolkata,Bangalore,Female,52,Self-Employed,Current,278855.01,501589,Payment,33269.35,Branch,44753,Car Loan,589461.87,387,Debit,No,Yes,2011,54
101590,Delhi,Mumbai,Male,45,Self-Employed,Salary,386580.2,501590,Transfer,67775.7,Mobile App,45220,Car Loan,562727.98,835,Debit,No,Yes,2021,12
101591,Chennai,Ghaziabad,Female,39,Business,Savings,352920.51,501591,Transfer,79308.78,Online,45331,Education Loan,429944.99,827,Credit,Yes,Yes,2018,14
101592,Kolkata,Delhi,Male,33,Self-Employed,Savings,374881.76,501592,Transfer,13764.78,Branch,45283,None,1818851.58,735,Debit,No,No,2019,105
101593,Delhi,Gurgaon,Male,63,Self-Employed,Savings,117953.95,501593,Transfer,93642.57,ATM,45407,Car Loan,203270.45,616,None,Yes,No,2008,112
101594,Bangalore,Bangalore,Male,59,Business,Current,77721.75,501594,Withdrawal,104965.63,Mobile App,45014,Home Loan,492804.06,734,None,No,Yes,2018,86
101595,Bangalore,Gurgaon,Female,57,Self-Employed,Salary,326861.73,501595,Payment,52992.84,ATM,44750,Car Loan,1248812.49,426,None,Yes,No,2014,41
101596,Pune,Gurgaon,Male,29,Business,Salary,241960.74,501596,Payment,192377.69,ATM,44619,Personal Loan,935150.78,432,Debit,Yes,Yes,2017,41
101597,Delhi,Pune,Female,22,Student,Salary,382565.37,501597,Transfer,107112.46,Branch,45219,Personal Loan,241409.51,497,None,No,Yes,2016,24
101598,Chennai,Faridabad,Female,43,Business,Savings,74105.66,501598,Transfer,116397.2,Online,45246,Education Loan,579015.08,793,Credit,Yes,No,2013,39
101599,Delhi,Ghaziabad,Female,43,Salaried,Savings,473898.62,501599,Transfer,178774.73,Online,44804,Home Loan,816267.78,501,None,Yes,Yes,2021,93
101600,Hyderabad,Ghaziabad,Male,30,Salaried,Salary,352314.52,501600,Withdrawal,54920.97,Branch,44640,Education Loan,1917384.78,770,Debit,Yes,Yes,2022,52
101601,Delhi,Pune,Male,41,Business,Current,12471.54,501601,Deposit,126875,Online,45224,Education Loan,791493.88,742,Debit,Yes,Yes,2019,61
101602,Bangalore,Mumbai,Male,61,Self-Employed,Salary,288690.39,501602,Deposit,89903.3,ATM,44867,Education Loan,231618.18,782,None,Yes,Yes,2005,101
101603,Bangalore,Ghaziabad,Female,20,Retired,Current,156997.37,501603,Transfer,74353.35,Branch,45205,Car Loan,1944731.56,401,Debit,Yes,Yes,2018,88
101604,Bangalore,Ghaziabad,Female,49,Retired,Salary,138063.37,501604,Withdrawal,75513.11,Mobile App,45171,None,868034.47,669,Debit,Yes,Yes,2010,86
101605,Hyderabad,Faridabad,Male,40,Student,Current,451180.17,501605,Withdrawal,4903.99,Branch,44841,None,279414.1,688,Credit,No,No,2010,110
101606,Kolkata,Ghaziabad,Male,66,Student,Salary,418138.36,501606,Payment,164242.37,Branch,44573,Home Loan,1222139.64,426,None,Yes,No,2023,21
101607,Pune,Delhi,Female,69,Retired,Savings,5767.25,501607,Deposit,117171.01,Branch,44846,Car Loan,1617108.42,853,Credit,No,No,2022,78
101608,Hyderabad,Pune,Female,54,Retired,Savings,91654.03,501608,Deposit,186539.38,ATM,44823,None,1421058.43,852,Debit,No,No,2014,62
101609,Kolkata,Gurgaon,Female,55,Business,Savings,360046.39,501609,Withdrawal,169108.42,Branch,44672,Personal Loan,623090.18,327,Credit,Yes,Yes,2015,113
101610,Hyderabad,Faridabad,Female,62,Retired,Savings,424247.12,501610,Transfer,196979.44,ATM,45159,Education Loan,477919.71,631,None,No,No,2017,52
101611,Mumbai,Faridabad,Male,55,Salaried,Salary,359084.28,501611,Payment,6866.61,Online,45324,None,1765767.88,772,Debit,No,No,2021,109
101612,Kolkata,Mumbai,Male,30,Student,Savings,263126.74,501612,Withdrawal,129714.86,ATM,44962,Education Loan,387741.51,488,Credit,Yes,No,2014,118
101613,Chennai,Ghaziabad,Female,32,Student,Current,492304.01,501613,Payment,190929.41,Mobile App,44874,Car Loan,1513556.8,678,Credit,No,No,2007,2
101614,Chennai,Gurgaon,Male,19,Salaried,Current,398842.54,501614,Deposit,153726.96,Online,44593,None,45985.8,446,Debit,Yes,No,2023,77
101615,Pune,Pune,Male,28,Student,Savings,234496.23,501615,Withdrawal,63523.8,Branch,44650,Education Loan,839158.96,342,Debit,No,Yes,2011,10
101616,Bangalore,Delhi,Female,33,Retired,Savings,292154.77,501616,Payment,22597.24,ATM,44942,None,1969851.87,580,Credit,Yes,Yes,2019,63
101617,Hyderabad,Bangalore,Female,35,Student,Savings,23364.69,501617,Transfer,133686.36,Mobile App,45355,None,1267728.68,451,Credit,Yes,No,2007,65
101618,Delhi,Pune,Male,51,Salaried,Salary,482402.93,501618,Payment,131710.8,Branch,45292,Home Loan,621314.47,526,Debit,Yes,Yes,2012,106
101619,Bangalore,Bangalore,Female,27,Student,Current,182006.64,501619,Payment,58528.96,ATM,45272,Home Loan,1399534.23,344,Credit,No,No,2014,116
101620,Pune,Gurgaon,Male,30,Retired,Current,331097.99,501620,Transfer,161152.11,Online,45108,Car Loan,706647.33,873,Debit,Yes,Yes,2020,110
101621,Delhi,Pune,Female,49,Business,Current,333808.16,501621,Deposit,126457.69,ATM,45100,Education Loan,1877674.5,436,None,Yes,No,2019,117
101622,Hyderabad,Noida,Male,25,Retired,Salary,29414.07,501622,Withdrawal,83004.84,Mobile App,44724,Home Loan,469863.1,538,Debit,Yes,Yes,2018,37
101623,Bangalore,Gurgaon,Female,24,Student,Salary,133660.58,501623,Withdrawal,93210.66,ATM,44579,Home Loan,639967.56,757,Credit,Yes,Yes,2014,10
101624,Bangalore,Delhi,Male,65,Self-Employed,Current,328439.83,501624,Transfer,49618.86,Mobile App,44911,Car Loan,1377489.83,898,Credit,No,No,2010,31
101625,Chennai,Delhi,Female,34,Student,Current,456166.6,501625,Withdrawal,107769.53,ATM,45089,Personal Loan,1590586.74,630,Credit,No,Yes,2021,53
101626,Delhi,Delhi,Female,58,Student,Current,389537.88,501626,Transfer,100461.5,Mobile App,45232,Personal Loan,1152943.76,770,Debit,No,Yes,2011,86
101627,Mumbai,Faridabad,Female,44,Salaried,Savings,290489.07,501627,Transfer,188662.43,ATM,44878,None,578547.16,719,None,Yes,No,2021,8
101628,Mumbai,Pune,Female,25,Self-Employed,Salary,117009.82,501628,Withdrawal,101912.22,ATM,44938,Car Loan,1146179.11,571,Debit,No,Yes,2007,86
101629,Bangalore,Faridabad,Female,46,Salaried,Current,474472.43,501629,Payment,155520.81,ATM,44791,Education Loan,438298.71,500,Debit,Yes,No,2023,32
101630,Hyderabad,Noida,Male,69,Salaried,Savings,202430.52,501630,Deposit,122880.27,Mobile App,44943,Home Loan,114850.57,374,Credit,No,Yes,2007,32
101631,Bangalore,Gurgaon,Male,54,Retired,Current,75802.6,501631,Withdrawal,45122.3,Branch,45315,Personal Loan,1839330.79,805,Credit,Yes,No,2015,63
101632,Pune,Ghaziabad,Female,44,Business,Current,11797.79,501632,Withdrawal,10005.01,ATM,45363,Home Loan,962277.67,388,None,No,No,2015,2
101633,Chennai,Mumbai,Male,54,Student,Salary,475125.33,501633,Deposit,140416.02,ATM,44690,None,960515.15,692,None,No,No,2013,87
101634,Pune,Noida,Male,41,Self-Employed,Current,389179.78,501634,Withdrawal,160489.56,Online,44634,Home Loan,1489565.21,544,Credit,No,Yes,2017,30
101635,Delhi,Pune,Female,62,Student,Salary,108975.78,501635,Transfer,174992.08,ATM,45045,Car Loan,1120061.74,524,Credit,Yes,Yes,2006,112
101636,Pune,Ghaziabad,Male,33,Salaried,Salary,71746.72,501636,Payment,136776.64,ATM,45053,Education Loan,908573.77,400,None,Yes,No,2014,99
101637,Bangalore,Bangalore,Male,43,Business,Current,479779.46,501637,Withdrawal,86912.06,Branch,45269,Home Loan,1589211.7,659,None,No,No,2023,62
101638,Pune,Pune,Male,48,Salaried,Savings,121154.95,501638,Transfer,98562.3,Mobile App,44990,Education Loan,950049.6,626,Credit,No,Yes,2021,50
101639,Hyderabad,Ghaziabad,Male,44,Student,Current,231506.54,501639,Deposit,152094.13,Online,45201,Car Loan,1825461.69,864,Debit,No,No,2020,74
101640,Mumbai,Noida,Female,43,Retired,Current,305815.91,501640,Withdrawal,35705.81,Online,44875,None,612466.64,385,None,Yes,Yes,2008,86
101641,Delhi,Gurgaon,Male,60,Student,Current,32127.83,501641,Withdrawal,90596.18,Online,45093,Car Loan,67186.83,470,Credit,Yes,Yes,2009,50
101642,Bangalore,Mumbai,Male,32,Salaried,Savings,172872.19,501642,Deposit,10883.09,Branch,45054,Personal Loan,298370.14,877,Credit,Yes,No,2012,4
101643,Delhi,Ghaziabad,Male,66,Self-Employed,Salary,471876.45,501643,Deposit,21144.14,Online,45282,None,1638335.16,367,Credit,Yes,No,2013,44
101644,Chennai,Faridabad,Male,32,Self-Employed,Savings,350473.48,501644,Payment,46235.78,Mobile App,44733,Home Loan,1852419.43,405,None,No,Yes,2011,81
101645,Pune,Faridabad,Female,40,Self-Employed,Savings,184524.83,501645,Transfer,126046,ATM,44863,Education Loan,150162.28,304,Debit,Yes,No,2013,110
101646,Mumbai,Noida,Male,42,Self-Employed,Current,396073.37,501646,Deposit,184027.48,ATM,45436,None,1817413.37,544,Debit,Yes,No,2013,2
101647,Hyderabad,Mumbai,Female,61,Self-Employed,Current,418756.22,501647,Transfer,73049.19,Mobile App,44943,None,1887361.02,872,Debit,No,Yes,2018,63
101648,Delhi,Mumbai,Female,21,Business,Savings,76737.9,501648,Deposit,100119.54,Mobile App,44921,Personal Loan,1508659.09,614,None,Yes,No,2006,32
101649,Mumbai,Pune,Female,53,Business,Salary,293710.62,501649,Transfer,114146.54,Mobile App,45278,Home Loan,1522176,487,None,No,Yes,2023,93
101650,Pune,Ghaziabad,Female,33,Retired,Salary,184010.55,501650,Deposit,56986.73,Branch,45066,None,3064.21,626,Credit,No,No,2012,43
101651,Bangalore,Noida,Female,64,Self-Employed,Current,253924.67,501651,Transfer,137986.98,ATM,45322,Personal Loan,445409.42,503,None,No,Yes,2009,59
101652,Hyderabad,Mumbai,Male,57,Salaried,Salary,235062.42,501652,Transfer,42558.42,Branch,45258,Education Loan,429250.15,338,None,No,Yes,2015,50
101653,Hyderabad,Mumbai,Male,38,Salaried,Salary,252408.19,501653,Withdrawal,37944.38,ATM,45239,Education Loan,1162983.29,708,Credit,No,No,2013,30
101654,Kolkata,Faridabad,Female,69,Student,Salary,261452.07,501654,Transfer,41242.43,Mobile App,44925,Home Loan,1313855.81,531,None,Yes,No,2007,103
101655,Delhi,Noida,Female,57,Self-Employed,Savings,35558.95,501655,Withdrawal,95908.52,Online,44833,Home Loan,1803342.82,884,None,No,No,2008,92
101656,Mumbai,Ghaziabad,Male,60,Salaried,Savings,89669.48,501656,Withdrawal,50117.12,Mobile App,44984,Home Loan,975988.91,669,Credit,Yes,Yes,2021,18
101657,Delhi,Bangalore,Male,34,Retired,Current,283532.59,501657,Deposit,86694.02,Mobile App,44914,Education Loan,1002047.63,815,Debit,Yes,Yes,2008,32
101658,Bangalore,Ghaziabad,Female,20,Salaried,Salary,468081.4,501658,Withdrawal,75438.73,Branch,45228,Car Loan,108529.97,441,Debit,No,Yes,2020,117
101659,Bangalore,Faridabad,Male,24,Retired,Current,373511.4,501659,Transfer,166216.14,Online,45302,Home Loan,1994869.73,790,Debit,Yes,Yes,2014,64
101660,Pune,Bangalore,Male,29,Self-Employed,Savings,120082.94,501660,Payment,43890.07,Branch,45457,Car Loan,1891190.5,407,Debit,No,Yes,2015,108
101661,Hyderabad,Pune,Female,18,Student,Current,181497.32,501661,Payment,61288.71,Online,45441,Car Loan,143950.84,585,Credit,No,Yes,2011,82
101662,Hyderabad,Bangalore,Female,60,Student,Savings,168354.67,501662,Deposit,190481.23,Online,45281,Home Loan,1115395.77,434,Debit,No,Yes,2005,33
101663,Mumbai,Bangalore,Female,54,Business,Savings,384988.82,501663,Transfer,49002.3,Online,45408,Car Loan,695662.57,870,Debit,Yes,Yes,2006,42
101664,Chennai,Delhi,Female,23,Self-Employed,Current,486126.22,501664,Withdrawal,159399.46,Mobile App,45153,Car Loan,856669.44,500,Debit,Yes,No,2005,66
101665,Delhi,Delhi,Female,63,Salaried,Salary,178347.49,501665,Withdrawal,28401.05,Branch,45207,Car Loan,1303360.37,424,None,Yes,No,2006,28
101666,Delhi,Mumbai,Male,66,Student,Current,8365.59,501666,Payment,117385.57,Mobile App,45102,Personal Loan,839425.03,498,Credit,Yes,Yes,2021,57
101667,Bangalore,Gurgaon,Female,40,Retired,Salary,468504.34,501667,Withdrawal,18487.87,ATM,44857,None,991161.68,730,None,Yes,No,2013,29
101668,Delhi,Faridabad,Male,42,Retired,Current,376860.85,501668,Withdrawal,82057.66,Branch,44888,Home Loan,546125.09,397,Credit,No,No,2008,73
101669,Mumbai,Gurgaon,Female,42,Salaried,Current,417343.49,501669,Transfer,191130.9,ATM,45171,Personal Loan,164755.11,501,Credit,Yes,No,2020,1
101670,Kolkata,Mumbai,Female,20,Salaried,Current,105131.7,501670,Payment,128562.39,Mobile App,44670,Home Loan,1510327.95,557,Credit,No,Yes,2020,112
101671,Hyderabad,Pune,Female,21,Self-Employed,Savings,323182.98,501671,Transfer,41610.93,ATM,44872,None,756772.13,433,Debit,No,Yes,2015,74
101672,Bangalore,Faridabad,Female,47,Salaried,Current,117121.64,501672,Deposit,161788.78,ATM,45173,Car Loan,1773197.4,315,Credit,No,Yes,2016,4
101673,Hyderabad,Ghaziabad,Female,50,Salaried,Savings,6797.03,501673,Deposit,130932.43,ATM,45355,Personal Loan,1889961.48,510,Credit,Yes,No,2006,94
101674,Hyderabad,Pune,Female,46,Salaried,Savings,79376.15,501674,Transfer,185550.53,Branch,44587,Home Loan,176681.6,817,Debit,Yes,Yes,2020,35
101675,Hyderabad,Faridabad,Male,21,Student,Savings,461480.72,501675,Transfer,45828.76,Online,44956,Car Loan,1368731.94,888,Debit,Yes,Yes,2021,48
101676,Kolkata,Noida,Female,31,Self-Employed,Current,108444.56,501676,Payment,24341.99,Online,44807,Education Loan,1640257.35,789,Credit,Yes,No,2023,66
101677,Delhi,Bangalore,Female,38,Salaried,Current,292985.93,501677,Payment,127018.77,Branch,44842,Personal Loan,1294076.14,779,Credit,Yes,No,2013,25
101678,Chennai,Gurgaon,Male,24,Salaried,Current,484038.6,501678,Withdrawal,182726.74,Online,45429,Personal Loan,657382.61,686,Credit,Yes,No,2011,91
101679,Hyderabad,Faridabad,Male,38,Retired,Current,38767.48,501679,Withdrawal,155574.69,Mobile App,44731,Education Loan,569046.02,776,Debit,Yes,No,2006,4
101680,Mumbai,Bangalore,Female,24,Student,Savings,404160.63,501680,Deposit,82283.37,Branch,44737,Car Loan,924502.87,479,Debit,Yes,No,2022,38
101681,Hyderabad,Gurgaon,Male,18,Salaried,Salary,299180.9,501681,Deposit,86397.98,Branch,45075,None,517958.05,736,Debit,No,No,2016,30
101682,Hyderabad,Pune,Male,51,Student,Salary,162376.51,501682,Deposit,66585.75,Online,45178,Education Loan,1791455.9,524,Debit,Yes,No,2022,29
101683,Delhi,Mumbai,Female,40,Self-Employed,Savings,182763.02,501683,Payment,183474.18,Branch,45165,Education Loan,98071.05,416,Credit,No,No,2018,112
101684,Pune,Faridabad,Female,20,Self-Employed,Savings,14564.19,501684,Payment,162348.3,ATM,44818,Home Loan,225348.66,570,Credit,Yes,Yes,2019,72
101685,Mumbai,Delhi,Male,35,Business,Salary,128661.78,501685,Transfer,53552.94,Branch,44695,Personal Loan,1213025.31,680,Debit,Yes,No,2005,6
101686,Delhi,Gurgaon,Female,60,Retired,Salary,212276.87,501686,Deposit,64206.77,Branch,45064,None,1316673.99,488,Debit,No,Yes,2021,98
101687,Hyderabad,Bangalore,Male,29,Business,Salary,358739.87,501687,Payment,147982.39,Branch,44601,None,1472067.23,391,Debit,Yes,Yes,2012,20
101688,Pune,Ghaziabad,Male,31,Student,Salary,138114.44,501688,Transfer,84888.6,Mobile App,44853,None,551173.16,440,None,Yes,No,2023,4
101689,Delhi,Ghaziabad,Male,58,Retired,Salary,290574.73,501689,Transfer,121982.83,Mobile App,44818,Personal Loan,588861.41,491,None,Yes,No,2022,22
101690,Delhi,Bangalore,Male,45,Salaried,Current,366112.22,501690,Payment,31177.48,ATM,45058,None,827306.64,546,Debit,Yes,Yes,2023,30
101691,Bangalore,Bangalore,Female,59,Retired,Salary,349566.91,501691,Deposit,165336.65,ATM,45088,Home Loan,468973.48,439,Credit,Yes,No,2018,97
101692,Kolkata,Faridabad,Female,62,Retired,Current,295555.47,501692,Transfer,111317.14,Online,44754,Car Loan,754453.56,525,Credit,No,Yes,2016,83
101693,Pune,Ghaziabad,Female,41,Self-Employed,Current,290515.49,501693,Transfer,165164.66,ATM,45412,Home Loan,1393837.59,716,None,Yes,No,2021,84
101694,Chennai,Bangalore,Female,41,Business,Savings,360884.24,501694,Deposit,142999.39,Branch,44586,Car Loan,997215,397,None,No,Yes,2021,50
101695,Pune,Pune,Female,20,Self-Employed,Savings,168420.37,501695,Deposit,85857.4,Online,45151,Personal Loan,1933219.97,742,None,Yes,Yes,2018,79
101696,Kolkata,Ghaziabad,Female,26,Self-Employed,Salary,225657.24,501696,Deposit,136144.79,Mobile App,45415,Education Loan,1159190.25,857,None,Yes,No,2010,24
101697,Kolkata,Gurgaon,Female,41,Business,Savings,483117.26,501697,Deposit,12064.36,Online,44904,Education Loan,657212.18,870,None,No,No,2023,6
101698,Mumbai,Pune,Female,19,Self-Employed,Salary,334632.32,501698,Withdrawal,87288.35,Mobile App,45007,None,363612.57,689,None,No,No,2021,71
101699,Bangalore,Faridabad,Female,57,Retired,Savings,260426.21,501699,Payment,87223.28,Branch,44632,None,439730.09,789,Credit,Yes,No,2022,30
101700,Bangalore,Gurgaon,Female,45,Student,Savings,289577.73,501700,Payment,84186.75,Branch,45363,Personal Loan,32117.05,851,None,No,Yes,2017,1
101701,Delhi,Faridabad,Female,24,Salaried,Salary,53109.96,501701,Withdrawal,23604.35,Mobile App,44828,Education Loan,884280.52,505,None,Yes,No,2011,85
101702,Kolkata,Ghaziabad,Female,26,Salaried,Savings,296402.39,501702,Withdrawal,97445.75,Online,44897,Car Loan,1920028.36,646,Credit,No,No,2006,65
101703,Pune,Pune,Male,62,Self-Employed,Salary,418412.99,501703,Payment,152364.77,Mobile App,44855,Personal Loan,1554607.17,484,Debit,No,Yes,2005,116
101704,Chennai,Faridabad,Female,56,Business,Savings,262284.23,501704,Deposit,64675.07,ATM,44954,Education Loan,601388.75,816,Debit,No,Yes,2008,30
